"GEO_ID","NAME","B01003_001E","B01003_001M","B01003_001MA","B01003_001EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total",
"0500000US23023","Sagadahoc County, Maine","35720","*****","*****","null",
"0500000US23025","Somerset County, Maine","50573","*****","*****","null",
"0500000US23027","Waldo County, Maine","39723","*****","*****","null",
"0500000US23029","Washington County, Maine","31378","*****","*****","null",
"0500000US23031","York County, Maine","206074","*****","*****","null",
"0500000US24001","Allegany County, Maryland","71002","*****","*****","null",
"0500000US24003","Anne Arundel County, Maryland","575421","*****","*****","null",
"0500000US24005","Baltimore County, Maryland","828193","*****","*****","null",
"0500000US24009","Calvert County, Maryland","92094","*****","*****","null",
"0500000US24011","Caroline County, Maryland","33260","*****","*****","null",
"0500000US24013","Carroll County, Maryland","168233","*****","*****","null",
"0500000US24015","Cecil County, Maryland","102889","*****","*****","null",
"0500000US24017","Charles County, Maryland","161448","*****","*****","null",
"0500000US24019","Dorchester County, Maryland","31994","*****","*****","null",
"0500000US24021","Frederick County, Maryland","255955","*****","*****","null",
"0500000US24023","Garrett County, Maryland","29155","*****","*****","null",
"0500000US24025","Harford County, Maryland","253736","*****","*****","null",
"0500000US24027","Howard County, Maryland","322407","*****","*****","null",
"0500000US24029","Kent County, Maryland","19456","*****","*****","null",
"0500000US24031","Montgomery County, Maryland","1047661","*****","*****","null",
"0500000US24033","Prince George's County, Maryland","910551","*****","*****","null",
"0500000US24035","Queen Anne's County, Maryland","50163","*****","*****","null",
"0500000US24037","St. Mary's County, Maryland","113182","*****","*****","null",
"0500000US24039","Somerset County, Maryland","25699","*****","*****","null",
"0500000US24041","Talbot County, Maryland","37087","*****","*****","null",
"0500000US24043","Washington County, Maryland","150575","*****","*****","null",
"0500000US24045","Wicomico County, Maryland","103222","*****","*****","null",
"0500000US24047","Worcester County, Maryland","51967","*****","*****","null",
"0500000US24510","Baltimore city, Maryland","602274","*****","*****","null",
"0500000US25001","Barnstable County, Massachusetts","213505","*****","*****","null",
"0500000US25003","Berkshire County, Massachusetts","125927","*****","*****","null",
"0500000US25005","Bristol County, Massachusetts","563301","*****","*****","null",
"0500000US25007","Dukes County, Massachusetts","17430","*****","*****","null",
"0500000US25009","Essex County, Massachusetts","787038","*****","*****","null",
"0500000US25011","Franklin County, Massachusetts","70529","*****","*****","null",
"0500000US25013","Hampden County, Massachusetts","466647","*****","*****","null",
"0500000US25015","Hampshire County, Massachusetts","161361","*****","*****","null",
"0500000US25017","Middlesex County, Massachusetts","1605899","*****","*****","null",
"0500000US25019","Nantucket County, Massachusetts","11212","*****","*****","null",
"0500000US25021","Norfolk County, Massachusetts","703740","*****","*****","null",
"0500000US25023","Plymouth County, Massachusetts","518597","*****","*****","null",
"0500000US25025","Suffolk County, Massachusetts","801162","*****","*****","null",
"0500000US25027","Worcester County, Massachusetts","826655","*****","*****","null",
"0500000US26001","Alcona County, Michigan","10396","*****","*****","null",
"0500000US26003","Alger County, Michigan","9098","*****","*****","null",
"0500000US26005","Allegan County, Michigan","117104","*****","*****","null",
"0500000US26007","Alpena County, Michigan","28431","*****","*****","null",
"0500000US26009","Antrim County, Michigan","23301","*****","*****","null",
"0500000US26011","Arenac County, Michigan","15013","*****","*****","null",
"0500000US26013","Baraga County, Michigan","8337","*****","*****","null",
"0500000US26015","Barry County, Michigan","61045","*****","*****","null",
"0500000US26017","Bay County, Michigan","103506","*****","*****","null",
"0500000US26019","Benzie County, Michigan","17703","*****","*****","null",
"0500000US26021","Berrien County, Michigan","153797","*****","*****","null",
"0500000US26023","Branch County, Michigan","43428","*****","*****","null",
"0500000US26025","Calhoun County, Michigan","133943","*****","*****","null",
"0500000US26027","Cass County, Michigan","51613","*****","*****","null",
"0500000US26029","Charlevoix County, Michigan","26197","*****","*****","null",
"0500000US26031","Cheboygan County, Michigan","25435","*****","*****","null",
"0500000US26033","Chippewa County, Michigan","37418","*****","*****","null",
"0500000US26035","Clare County, Michigan","30655","*****","*****","null",
"0500000US26037","Clinton County, Michigan","78957","*****","*****","null",
"0500000US26039","Crawford County, Michigan","13904","*****","*****","null",
"0500000US26041","Delta County, Michigan","35874","*****","*****","null",
"0500000US26043","Dickinson County, Michigan","25373","*****","*****","null",
"0500000US26045","Eaton County, Michigan","109730","*****","*****","null",
"0500000US26047","Emmet County, Michigan","33175","*****","*****","null",
"0500000US26049","Genesee County, Michigan","406770","*****","*****","null",
"0500000US26051","Gladwin County, Michigan","25312","*****","*****","null",
"0500000US26053","Gogebic County, Michigan","14715","*****","*****","null",
"0500000US26055","Grand Traverse County, Michigan","92640","*****","*****","null",
"0500000US26057","Gratiot County, Michigan","40692","*****","*****","null",
"0500000US26059","Hillsdale County, Michigan","45707","*****","*****","null",
"0500000US26061","Houghton County, Michigan","35890","*****","*****","null",
"0500000US26063","Huron County, Michigan","31105","*****","*****","null",
"0500000US26065","Ingham County, Michigan","290923","*****","*****","null",
"0500000US26067","Ionia County, Michigan","64401","*****","*****","null",
"0500000US26069","Iosco County, Michigan","25213","*****","*****","null",
"0500000US26071","Iron County, Michigan","11099","*****","*****","null",
"0500000US26073","Isabella County, Michigan","70363","*****","*****","null",
"0500000US26075","Jackson County, Michigan","158174","*****","*****","null",
"0500000US26077","Kalamazoo County, Michigan","264322","*****","*****","null",
"0500000US26079","Kalkaska County, Michigan","17725","*****","*****","null",
"0500000US26081","Kent County, Michigan","652617","*****","*****","null",
"0500000US26083","Keweenaw County, Michigan","2102","*****","*****","null",
"0500000US26085","Lake County, Michigan","11805","*****","*****","null",
"0500000US26087","Lapeer County, Michigan","87975","*****","*****","null",
"0500000US26089","Leelanau County, Michigan","21649","*****","*****","null",
"0500000US26091","Lenawee County, Michigan","98310","*****","*****","null",
"0500000US26093","Livingston County, Michigan","190832","*****","*****","null",
"0500000US26095","Luce County, Michigan","6286","*****","*****","null",
"0500000US26097","Mackinac County, Michigan","10781","*****","*****","null",
"0500000US26099","Macomb County, Michigan","870893","*****","*****","null",
"0500000US26101","Manistee County, Michigan","24539","*****","*****","null",
"0500000US26103","Marquette County, Michigan","66403","*****","*****","null",
"0500000US26105","Mason County, Michigan","29062","*****","*****","null",
"0500000US26107","Mecosta County, Michigan","43481","*****","*****","null",
"0500000US26109","Menominee County, Michigan","22902","*****","*****","null",
"0500000US26111","Midland County, Michigan","83445","*****","*****","null",
"0500000US26113","Missaukee County, Michigan","15075","*****","*****","null",
"0500000US26115","Monroe County, Michigan","150000","*****","*****","null",
"0500000US26117","Montcalm County, Michigan","63516","*****","*****","null",
"0500000US26119","Montmorency County, Michigan","9270","*****","*****","null",
"0500000US26121","Muskegon County, Michigan","173679","*****","*****","null",
"0500000US26123","Newaygo County, Michigan","48687","*****","*****","null",
"0500000US26125","Oakland County, Michigan","1255340","*****","*****","null",
"0500000US26127","Oceana County, Michigan","26545","*****","*****","null",
"0500000US26129","Ogemaw County, Michigan","20895","*****","*****","null",
"0500000US26131","Ontonagon County, Michigan","5802","*****","*****","null",
"0500000US26133","Osceola County, Michigan","23323","*****","*****","null",
"0500000US26135","Oscoda County, Michigan","8282","*****","*****","null",
"0500000US26137","Otsego County, Michigan","24613","*****","*****","null",
"0500000US26139","Ottawa County, Michigan","289162","*****","*****","null",
"0500000US26141","Presque Isle County, Michigan","12687","*****","*****","null",
"0500000US26143","Roscommon County, Michigan","23863","*****","*****","null",
"0500000US26145","Saginaw County, Michigan","191166","*****","*****","null",
"0500000US26147","St. Clair County, Michigan","159285","*****","*****","null",
"0500000US26149","St. Joseph County, Michigan","60789","*****","*****","null",
"0500000US26151","Sanilac County, Michigan","41179","*****","*****","null",
"0500000US26153","Schoolcraft County, Michigan","8031","*****","*****","null",
"0500000US26155","Shiawassee County, Michigan","68176","*****","*****","null",
"0500000US26157","Tuscola County, Michigan","52683","*****","*****","null",
"0500000US26159","Van Buren County, Michigan","75416","*****","*****","null",
"0500000US26161","Washtenaw County, Michigan","368385","*****","*****","null",
"0500000US26163","Wayne County, Michigan","1753059","*****","*****","null",
"0500000US26165","Wexford County, Michigan","33433","*****","*****","null",
"0500000US27001","Aitkin County, Minnesota","15826","*****","*****","null",
"0500000US27003","Anoka County, Minnesota","353775","*****","*****","null",
"0500000US27005","Becker County, Minnesota","34227","*****","*****","null",
"0500000US27007","Beltrami County, Minnesota","46784","*****","*****","null",
"0500000US27009","Benton County, Minnesota","40476","*****","*****","null",
"0500000US27011","Big Stone County, Minnesota","4974","*****","*****","null",
"0500000US27013","Blue Earth County, Minnesota","67368","*****","*****","null",
"0500000US27015","Brown County, Minnesota","25076","*****","*****","null",
"0500000US27017","Carlton County, Minnesota","35709","*****","*****","null",
"0500000US27019","Carver County, Minnesota","103561","*****","*****","null",
"0500000US27021","Cass County, Minnesota","29462","*****","*****","null",
"0500000US27023","Chippewa County, Minnesota","11876","*****","*****","null",
"0500000US27025","Chisago County, Minnesota","55844","*****","*****","null",
"0500000US27027","Clay County, Minnesota","64029","*****","*****","null",
"0500000US27029","Clearwater County, Minnesota","8872","*****","*****","null",
"0500000US27031","Cook County, Minnesota","5402","*****","*****","null",
"0500000US27033","Cottonwood County, Minnesota","11279","*****","*****","null",
"0500000US27035","Crow Wing County, Minnesota","64775","*****","*****","null",
"0500000US27037","Dakota County, Minnesota","425271","*****","*****","null",
"0500000US27039","Dodge County, Minnesota","20807","*****","*****","null",
"0500000US27041","Douglas County, Minnesota","37820","*****","*****","null",
"0500000US27043","Faribault County, Minnesota","13727","*****","*****","null",
"0500000US27045","Fillmore County, Minnesota","21031","*****","*****","null",
"0500000US27047","Freeborn County, Minnesota","30465","*****","*****","null",
"0500000US27049","Goodhue County, Minnesota","46330","*****","*****","null",
"0500000US27051","Grant County, Minnesota","5962","*****","*****","null",
"0500000US27053","Hennepin County, Minnesota","1255296","*****","*****","null",
"0500000US27055","Houston County, Minnesota","18670","*****","*****","null",
"0500000US27057","Hubbard County, Minnesota","21287","*****","*****","null",
"0500000US27059","Isanti County, Minnesota","40004","*****","*****","null",
"0500000US27061","Itasca County, Minnesota","45180","*****","*****","null",
"0500000US27063","Jackson County, Minnesota","9873","*****","*****","null",
"0500000US27065","Kanabec County, Minnesota","16205","*****","*****","null",
"0500000US27067","Kandiyohi County, Minnesota","42909","2","null","null",
"0500000US27069","Kittson County, Minnesota","4272","*****","*****","null",
"0500000US27071","Koochiching County, Minnesota","12355","*****","*****","null",
"0500000US27073","Lac qui Parle County, Minnesota","6645","*****","*****","null",
